Cycle,Tem,电压(V),电流(A),放电容量(Ah)
58560,17.4,3.6501,13.0015,11.4356
58590,17.3,3.6501,12.9997,11.4348
58620,17.6,3.6501,12.9979,11.4342
58650,19.4,3.6501,12.9995,11.4344
58680,17.9,3.6501,13.0051,11.4321
58710,17.8,3.6501,12.9998,11.4329
58740,17.8,3.6501,13.0008,11.4322
58770,17.7,3.6501,13.0033,11.4311
58800,17.5,3.6501,13.0021,11.4308
58830,17.4,3.6501,13.0011,11.4304
58860,17.4,3.6501,13.0031,11.4298
58890,17.5,3.6502,12.9989,11.4285
58920,17.6,3.6501,12.9998,11.4279
58950,17.3,3.6501,12.9993,11.4281
58980,17.4,3.6501,12.9988,11.4273
59010,17.3,3.6501,13.001,11.4266
59040,17.2,3.6501,13.0017,11.4259
59070,17.2,3.6501,13.0019,11.4251
59100,17.2,3.6501,13.0,11.4251
59130,17.4,3.6501,13.0012,11.4239
59160,19.9,3.6501,13.0018,11.4223
59190,18.1,3.6501,12.9996,11.4227
59220,17.7,3.6501,13.0,11.4233
59250,17.8,3.6501,13.0007,11.4219
59280,17.6,3.6501,12.9997,11.4212
59310,17.6,3.6501,13.0046,11.4204
59340,17.5,3.65,13.0117,11.4204
59370,17.8,3.6501,13.0114,11.4196
59400,17.8,3.6501,12.9988,11.4203
59430,19.0,3.6501,13.0006,11.4186
59460,18.3,3.6501,12.9982,11.4063
59490,19.9,3.6501,12.9998,11.4083
59520,19.2,3.6501,12.9981,11.4087
59550,20.4,3.6501,13.0022,11.4074
59580,19.4,3.6501,13.0031,11.4079
59610,20.0,3.6501,12.9987,11.406
59640,20.0,3.6501,13.0003,11.4057
59670,19.5,3.6501,12.9979,11.4057
59700,20.1,3.65,12.9992,11.406
59730,19.4,3.6501,12.9978,11.41
59760,19.3,3.6501,12.998,11.4087
59790,18.9,3.6501,13.0123,11.4074
59820,18.7,3.6501,13.0117,11.4067
59850,18.6,3.6501,13.0125,11.4059
59880,19.1,3.6501,13.0016,11.4024
59910,19.7,3.6501,12.9996,11.3901
59940,19.0,3.6501,12.9982,11.4029
59970,19.0,3.6501,13.001,11.4022
60000,20.3,3.6501,12.9991,11.395
60030,20.1,3.6501,13.0015,11.4008
60060,20.6,3.6501,12.998,11.4038
60090,19.5,3.6501,13.0042,11.4031
60120,20.1,3.6501,12.9982,11.4019
60150,19.4,3.6501,12.9991,11.3996
60180,18.8,3.6501,13.0006,11.3985
60210,18.9,3.6501,13.0012,11.3986
60240,19.4,3.6501,13.0001,11.3963
60270,20.3,3.6501,13.0028,11.3933
60300,20.1,3.6501,13.0015,11.3969
60330,19.6,3.6501,13.0004,11.3965
60360,19.5,3.6501,13.0017,11.3947
60390,19.3,3.6501,12.9989,11.3936
60420,19.3,3.65,13.0029,11.3926
60450,19.2,3.6501,13.0036,11.3925
60480,19.7,3.6501,13.0003,11.3924
60510,20.5,3.6501,12.9994,11.3744
60540,20.7,3.6501,12.998,11.39
60570,20.0,3.65,12.999,11.3918
60600,19.5,3.6501,13.0014,11.3908
60630,19.4,3.6501,12.9985,11.3886
60660,19.3,3.6501,12.9987,11.3883
60690,19.2,3.6501,13.0023,11.388
60720,19.4,3.6501,13.0054,11.3882
60750,20.0,3.6501,13.0013,11.3861
60780,20.4,3.6501,13.0022,11.385
60810,20.6,3.6501,13.0028,11.3877
60840,19.7,3.6501,12.999,11.3861
60870,19.5,3.6501,12.9989,11.3857
60900,19.5,3.6501,13.0032,11.385
60930,19.6,3.6501,13.0022,11.3846
60960,19.7,3.6501,13.0013,11.3834
60990,20.0,3.6501,12.9991,11.3829
61020,20.4,3.6501,12.9995,11.3799
61050,21.0,3.6501,13.0017,11.3802
61080,20.7,3.6501,12.9981,11.382
61110,21.2,3.6501,12.9983,11.3815
61140,20.4,3.6501,12.9997,11.3809
61170,20.8,3.6501,13.0021,11.3801
61200,20.1,3.6501,12.9994,11.3785
61230,20.9,3.6501,13.0031,11.3758
61260,21.0,3.6501,12.9984,11.3728
61290,20.7,3.6502,13.0019,11.3717
61320,19.5,3.6501,13.0005,11.3768
61350,19.9,3.6501,13.0033,11.3737
61380,18.8,3.6502,12.9985,11.371
61410,18.4,3.6502,13.0004,11.3691
61440,17.4,3.6502,12.9996,11.3676
61470,17.8,3.6502,13.0006,11.3683
61500,18.6,3.6502,12.9989,11.3677
61530,19.8,3.6502,13.0005,11.3661
61560,19.8,3.6502,12.9999,11.3672
61590,22.5,3.6502,13.0019,11.3691
61620,18.9,3.6501,12.9976,11.3677
61650,19.2,3.6501,13.005,11.3666
61680,18.5,3.6501,12.9998,11.366
61710,19.0,3.65,12.9981,11.3643
61740,18.8,3.65,12.9976,11.3643
61770,20.1,3.65,12.9969,11.3623
61800,20.0,3.65,12.9969,11.3641
61830,20.1,3.6501,12.9968,11.3644
61860,19.6,3.65,12.9968,11.3642
61890,19.7,3.65,12.9987,11.3627
61920,19.1,3.6501,12.9969,11.3625
61950,19.1,3.65,12.9979,11.3608
61980,18.7,3.6501,12.9973,11.3595
62010,20.2,3.65,13.0011,11.3585
62040,20.9,3.6501,12.9966,11.3623
62070,21.6,3.6501,12.9975,11.3593
62100,20.6,3.65,12.9983,11.3609
62130,20.4,3.6501,13.0019,11.3602
62160,20.2,3.6501,12.9977,11.3602
62190,20.2,3.6501,12.9982,11.3585
62220,20.0,3.6501,12.9977,11.3574
62250,20.3,3.6501,13.0032,11.3541
62280,20.8,3.6501,12.9976,11.3565
62310,21.7,3.6501,13.0069,11.3552
62340,22.2,3.65,12.9993,11.3555
62370,21.1,3.6501,13.0042,11.3552
62400,21.0,3.6501,13.0002,11.3542
62430,20.7,3.6501,12.9989,11.3538
62460,20.9,3.6501,13.0025,11.3535
62490,20.6,3.6501,12.9994,11.3514
62520,20.7,3.6501,12.9984,11.3488
62550,20.4,3.6501,12.9995,11.3498
62580,19.7,3.6501,12.9973,11.3506
62610,19.9,3.65,13.0051,11.3493
62640,19.6,3.6501,12.9993,11.3489
62670,19.4,3.65,13.0043,11.3474
62700,19.2,3.65,13.0001,11.3475
62730,18.9,3.6501,13.0082,11.3467
62760,19.4,3.6501,13.0019,11.3447
62790,20.0,3.6501,13.014,11.3439
62820,19.6,3.6501,12.9976,11.3446
62850,19.3,3.6501,12.9976,11.3446
62880,19.3,3.6501,12.9985,11.3425
62910,19.0,3.6501,12.9976,11.3416
62940,18.7,3.6501,12.9992,11.3387
62970,18.4,3.6501,12.9978,11.3378
63000,17.8,3.6501,13.0056,11.3355
63030,17.9,3.65,12.9996,11.3331
63060,18.8,3.6501,12.9974,11.3347
63090,19.5,3.65,12.9959,11.3352
63120,19.4,3.65,13.0007,11.3375
63150,19.2,3.65,12.9972,11.3369
63180,18.9,3.6501,12.9983,11.335
63210,18.2,3.65,13.0,11.3332
63240,18.3,3.6501,12.9982,11.3335
63270,18.5,3.6501,12.9999,11.3291
63300,19.0,3.6501,12.9977,11.3298
63330,20.0,3.6502,12.9973,11.3318
63360,20.9,3.6501,13.0025,11.3342
63390,19.3,3.6501,12.9976,11.3322
63420,19.1,3.6501,12.998,11.3297
63450,18.4,3.65,12.9991,11.3285
63480,18.3,3.65,13.0013,11.3279
63510,18.2,3.6501,12.9988,11.3273
63540,19.5,3.6501,12.9994,11.3258
63570,20.5,3.6501,13.0007,11.3276
63600,21.6,3.6501,12.9998,11.3283
63630,20.6,3.6501,13.0099,11.3281
63660,20.0,3.6501,12.9984,11.33
63690,20.6,3.6501,13.0062,11.3295
63720,20.8,3.6502,12.9979,11.3295
63750,20.9,3.6501,12.9981,11.3283
63780,21.6,3.6501,12.9981,11.3262
63810,22.3,3.6501,13.002,11.3265
63840,23.2,3.6501,12.9981,11.3278
63870,23.4,3.6501,13.0029,11.3272
63900,22.6,3.6501,13.0047,11.3279
63930,22.4,3.6501,13.0007,11.3275
63960,22.6,3.65,12.9985,11.327
63990,22.4,3.6501,12.9977,11.3265
64020,22.8,3.6501,13.0018,11.3243
64050,23.3,3.65,12.9985,11.3224
64080,23.9,3.6501,13.0029,11.3222
64110,23.6,3.6501,13.0011,11.3218
64140,23.3,3.6501,12.9974,11.3242
64170,23.0,3.6501,13.0002,11.3234
64200,23.0,3.6501,12.9974,11.3238
64230,23.0,3.6501,12.9975,11.322
64260,22.9,3.6501,12.9989,11.3209
64290,23.3,3.6501,13.0009,11.319
64320,23.6,3.6501,12.9977,11.3181
64350,24.5,3.6501,12.9999,11.3183
64380,24.3,3.6501,12.9994,11.3181
64410,23.6,3.6501,12.9984,11.3185
64440,23.5,3.6501,12.9977,11.3181
64470,23.4,3.6501,13.0037,11.3181
64500,23.3,3.6501,12.9974,11.317
64530,23.3,3.6501,13.0115,11.3149
64560,23.7,3.6501,12.9981,11.3115
64590,24.5,3.6501,13.0041,11.3109
64620,24.3,3.6501,12.9973,11.3122
